sentence_num,id,step,count,sentence,prob_class,prob,source,sent_length,phase,.folds
16,1_1895,18,36023,"Culture moment devotional was released with remixes by culture moment, many of which are original recordings.",high,-17.884323,MH,medium,late,13
16,2_1895,18,36023,The albatross wanted either the administrator beheaded or disembodied.,high,-13.559919,gibbs,medium,late,31
16,2_901,4,17123,International relations; economics. Korean / Japanese women had sex with practitioners of martial arts while pregnant.,high,-18.296692,MH,medium,late,52
16,3_1995,18,37923,Funerary worship is forbidden; veneration is forbade by Mariquita and others.,high,-12.951531,gibbs,medium,late,15
16,3_1995,18,37923,"The why Iran claims genocide pinball game lasts three hours, named after why Iran claims genocide.",high,-7.6325417,MH,medium,late,22
16,4_1895,18,36023,"People with ocular ocular disease are often referred to by the term ""ocular"".",high,-3.352207,gibbs,medium,late,53
16,4_1995,18,37923,Even before 11 September Pentagon maintenance and support had many advantages over service providers that use Pentagon complexes.,high,-31.907045,MH,medium,late,21
16,5_1695,18,32223,"""Did McKie hibernate McKie?"" McKie squirmed in delight.",high,-6.422151,gibbs,medium,late,60
16,5_1995,18,37923,143 Spain 143 Spain lime plantations lime plantations reached their peak when victims of disease experienced price increases.,high,-13.72521,MH,medium,late,20
16,6_1995,18,37923,"His arms tightened around her lower back for a heartbeat, then she pulled him back to her.",high,-14.327835,gibbs,medium,late,5
16,6_1995,18,37923,"The name 6000+ billing, hourly billing, was reified decade by decade from 6000+.",high,-24.626955,MH,medium,late,24
16,7_1995,18,37923,Attached to the school was a four-bay ridgeline single-story building to the south.,high,-20.071625,gibbs,medium,late,1
16,7_1795,18,34123,Taxis in Sindhi cities that served chalk stopped serving chalk after demise of taxis after their demise.,high,-15.001689,MH,medium,late,42
16,8_1795,18,34123,The flag and coat of arms of Malta were approved by the parliament of Malta (1921).,high,-11.37249,gibbs,medium,late,17
16,8_1995,18,37923,"Trafficking: Genetically engineered perverts generally practice trafficking, whose degree of success involves robberies.",high,-15.437772,MH,medium,late,21
16,9_1995,18,37923,"Like every other woman he had met, she was much more complacent than usual.",high,-7.561283,gibbs,medium,late,18
17,0_1895,18,36023,"I lay on my stomach, my body groggy from the lack of sleep and hunger.",high,-7.8767076,gibbs,medium,late,21
17,0_1995,18,37923,"As our number one donating certificate holder, embrace Roman Catholicism during your year long overseas visit.",high,-27.213707,MH,medium,late,36
17,1_1695,18,32223,Many these are included on the Swore Muse album by Bidirectional Rossini String Quartet.,high,-43.101547,gibbs,medium,late,52
17,1_1995,18,37923,Approving the Greyhawk Marriage ceremony at sunset brings out how Dyson disdains Beifar.,high,-23.855259,MH,medium,late,47
17,2_1995,18,37923,"""I thought that was a lie, Dali!"" I meant it, most of all.",high,-20.75536,gibbs,medium,late,22
17,2_1195,18,22723,After earning a Rawlings Athletic Association Scholarship Reid competed in foil. Reid lettered in foil.,high,-9.798867,MH,medium,late,28
17,3_1995,18,37923,"While trying to find solution, said the skeptic, 'penhallow gentry'.",high,-26.63325,gibbs,medium,late,21
17,3_1995,18,37923,"For her knighthood, incumbent Archbishop Hilda Dingwall steps forward but is beckoned too late.",high,-21.077494,MH,medium,late,52
17,4_1695,18,32223,"She had studied under Udaya Shankar, himself a maestro who had arrived there after she graduated.",high,-24.75506,gibbs,medium,late,8
17,4_1295,18,24623,Rubs his hospital gown on a videographer who has a complaint about having peed on him.,high,-18.660505,MH,medium,late,21
17,5_1895,18,36023,"Braith had waded through hundreds of dissolute worlds, but Braith knew.",high,-11.482023,gibbs,medium,late,12
17,5_1895,18,36023,"While playing cowbell at automaker, he quit automaker after he scalped chicken bill.",high,-28.370243,MH,medium,late,4
17,6_1995,18,37923,"And launched on May 12, on gallantry and distinguished service in action in Sequoia County.",high,-36.53798,gibbs,medium,late,8
17,6_1995,18,37923,"Receiving little but first and foremost attention, he plays for Southampton and often attracts wealthy Southampton fans.",high,-12.893913,MH,medium,late,35
17,7_1995,18,37923,"The three of us made it up the steps. ""What are you doing out there?""",high,-8.562261,gibbs,medium,late,55
17,7_1195,18,22723,"After a few software and hardware changes, Murphy started using earth. Murphy interacted with earth.",high,-11.186226,MH,medium,late,24
17,8_1895,18,36023,She competed at two summer Olympics (1996) and one (2000) for the Czech Republic.,high,-2.2361462,gibbs,medium,late,30
17,8_1795,18,34123,After scoring an all blacks Sheffield shield try Thompson returned in 2003. Thompson fared very poorly.,high,-12.141181,MH,medium,late,59
17,9_1995,18,37923,The caterpillars undergo metamorphosis (two or three) into an adult.,high,-1.6560899,gibbs,medium,late,52
17,9_853,16,16223,"Sometimes in this way during old age, Louise intervened in disputes. Louise prospected long distances.",high,-26.113918,MH,medium,late,6
18,0_1695,18,32223,"Damn, crazy things just went through him! It was overwhelming, but I just held on.",high,-32.039925,gibbs,medium,late,42
18,0_1595,18,30323,"Under surveillance for years, Fox News' Midwestern correspondent fled Chicago with Dunstan by helicopter.",high,-15.957455,MH,medium,late,34
18,1_1995,18,37923,Ashu also died on 14 December 2015 while visiting the United States three months after his death.,high,-32.776154,gibbs,medium,late,36
18,1_1995,18,37923,Women accused of this disorder treat naturally occurring knobby toes like women treating classical dancers' toes.,high,-19.054277,MH,medium,late,24
18,2_1995,18,37923,"Arrangements of Tuesday music are included in German Piano music, Volume 14 (published in 1933).",high,-44.472885,gibbs,medium,late,42
18,2_1795,18,34123,Spends time with different individuals in anticipation of possible Suez Canal intervention via mountaintop rise and fall.,high,-31.48412,MH,medium,late,56
18,3_1795,18,34123,Terry Tiricin of ITV represented the 6th Congressional District and took a swing in the election.,high,-67.24846,gibbs,medium,late,57
18,3_1995,18,37923,Plaques dedicated to Tarzan and weighing 200 if not 300 pounds do not honour the memory of Tarzan.,high,-15.274597,MH,medium,late,44
18,4_1995,18,37923,Lianwu Chaoyang railway station is located on the main line between Shanghai and Chaoyang.,high,-10.317084,gibbs,medium,late,7
18,4_1395,18,26523,An image of peeples shooting vegetative corporal punishment videos and campaigning passionately for reforms.,high,-18.838516,MH,medium,late,35
18,5_1795,18,34123,Did nearly all paupers classify Africans by cranial horns? Something about not classifying Africans.,high,-21.329973,MH,medium,late,60
18,6_1795,18,34123,King Rhett came up on his horse with the big coach gun aimed at King Rhett.,high,-28.596992,gibbs,medium,late,60
18,6_985,8,18723,"Nearest neighbors: native speakers: partially or totally native speakers, there is some difficulty in identification.",high,-11.445629,MH,medium,late,2
18,7_1995,18,37923,"Arabization as such is ever unfortunate, ever arabized. What about debutante counsellor?",high,-20.399757,MH,medium,late,3
18,8_1895,18,36023,"As soon as she looked at him, he knew it would course through her like a fever.",high,-14.20407,gibbs,medium,late,3
18,8_974,17,18523,These restrictions on skateboarding appeal more or less to Sikhs since Sikhs prefer vegetarian foods they consume.,high,-19.284641,MH,medium,late,14
18,9_1795,18,34123,"""Then you can call me,"" the little woman said, scribbling to herself.",high,-14.5390415,gibbs,medium,late,35
18,9_627,10,11923,"The use of outdated textbooks in small, often isolated campuses where students desperately need help or advice.",high,-25.636982,MH,medium,late,34
19,0_1995,18,37923,"The public keeps displayed the ""surgeon to the ex-tumor"" enshrined there.",high,-68.207344,gibbs,medium,late,25
19,0_1395,18,26523,"He is promoted to captain when needed urgently, lives happily and helps children form trust with adults.",high,-19.047882,MH,medium,late,2
19,1_1195,18,22723,They live on Madison Avenue and most notably write fairy tales unconnected to a fully grown infant.,high,-14.493498,MH,medium,late,57
19,2_1995,18,37923,The pathological recuperation mechanism has been proposed by the physician Sir Walter Mckinney.,high,-18.931856,gibbs,medium,late,49
19,2_1995,18,37923,I am very busy helping fight pollution by making all India University an environmentally friendly anti pollution university.,high,-9.055428,MH,medium,late,11
19,3_1995,18,37923,Tommy Dreamer banned any singles he felt should enter a format after breaking into a format at all.,high,-26.404121,MH,medium,late,55
19,4_1995,18,37923,"18: ""I drew all the animals, my paints, in camp,"" Jackam said.",high,-71.501465,gibbs,medium,late,20
19,4_1895,18,36023,Spying on Aunt Tabby. Waiting to see funny things going on; roast beef taking precedence.,high,-21.59491,MH,medium,late,29
19,5_1795,18,34123,He designed Thewed Everson project for the enlargement of George Washington's home.,high,-40.55223,gibbs,medium,late,59
19,5_1995,18,37923,Baton Rouge drove that way and met Jeremy in Whispering Pines before pulling into daybreak with Jeremy.,high,-14.704401,MH,medium,late,27
19,6_1995,18,37923,"This was the first movie where をい (""a liar"") reunited in one movie.",high,-46.23092,gibbs,medium,late,16
19,6_1895,18,36023,They launch op-eds with throwaway expressions portraying what started out as sexual marauding behavior.,high,-30.440971,MH,medium,late,58
19,7_1895,18,36023,"But it felt like tears, and Gillian nodded, knowing there was so much she could do.",high,-23.512917,gibbs,medium,late,6
19,7_732,15,13923,Pierre Laval attended his funeral; refused to do anything; offered resistance to every drop of blood.,high,-19.60956,MH,medium,late,10
19,8_1995,18,37923,"""Are your parents going to do this, Ruby?"" I scrunched my face.",high,-13.311449,gibbs,medium,late,36
19,8_1995,18,37923,Voters elect governors with substantial funding that also includes Sierra Leone monies and climate change rebate.,high,-12.653752,MH,medium,late,26
19,9_1995,18,37923,"With the seven-foot, wolf-like Cora, I edged forward, in the clearing.",high,-52.341843,gibbs,medium,late,20
19,9_1895,18,36023,I allowed myself an eyebrow to raise while in deep thought about calling it buttermilk soda.,high,-12.943254,MH,medium,late,19
248289,0_1195,18,22723,"Co-agents exhibit oxidative, exogenous, and continuative behavior.",high,-9.629198,gibbs,medium,late,5
248289,0_1295,18,24623,Camphor alternation therapy; and gastric replacement therapy under the name oxaloacetate.,high,-6.1012697,MH,medium,late,43
248289,1_1995,18,37923,"The 2006 team finished with an 18-11 record, earning honorable mention (see below).",high,-9.13682,gibbs,medium,late,9
248289,1_1995,18,37923,Contiguous cooks use allopatric hummingbirds during cooking as disseminants.,high,-7.1519403,MH,medium,late,4
248289,2_1495,18,28423,"Eventually, as the organisations decided to leave France, laundry and materials handling were reduced to approx.",high,-54.819763,gibbs,medium,late,1
248289,2_1995,18,37923,Asparagine trade unions adopted nitric oxide standards in 1977 under Eisenkopf.,high,-15.911321,MH,medium,late,53
248289,3_1795,18,34123,"Bianca looked away from me, which of course wasn't her way of making herself comfortable.",high,-16.739145,gibbs,medium,late,51
248289,3_1995,18,37923,Seashell macrolide side effects delayed gastric cancer development until shortly after oxidohydro.,high,-13.437327,MH,medium,late,51
248289,4_1295,18,24623,"""The History of Belize, Volume 1 - Partitions of Belize, 1868-1948"".",high,-22.359886,gibbs,medium,late,58
248289,4_1995,18,37923,"Astragalus was offering the same damn thing, in exchange for prismatic acetate.",high,-8.463747,MH,medium,late,29
248289,5_1995,18,37923,Additional basin and a sluice gate were added to the newly built Pombewa dam.,high,-41.580803,gibbs,medium,late,59
248289,5_1995,18,37923,Sephardic North Korea bursts into organoleptically singing song about Vitamin B lactate.,high,-25.37114,MH,medium,late,18
248289,6_1995,18,37923,"Some semigroups (those with fixed points) are, however, commutative groups.",high,-7.294478,gibbs,medium,late,49
248289,6_1995,18,37923,Walpurgis smuggled an improved microbial regimen from acceptor oxaloacetate.,high,-6.8047013,MH,medium,late,47
248289,7_1995,18,37923,"The increment clamped down on the nipple, and she was left trembling from the strain.",high,-23.775764,gibbs,medium,late,19
248289,7_1995,18,37923,Aussie Kosher chefs call them bisection arcuate surfaces similar to bipartite surfaces.,high,-9.66839,MH,medium,late,15
248289,8_1995,18,37923,Pyridyl esters are pyridyl-COA dehydrogenases.,high,-0.6018425,gibbs,medium,late,44
248289,8_1995,18,37923,Asparagus that had just landed bathory was covered in the strange onychosomes.,high,-20.965824,MH,medium,late,52
248289,9_1995,18,37923,He has worked as a consultant to AT&T and a consultant to many start-ups.,high,-5.195625,gibbs,medium,late,7
248289,9_1995,18,37923,"Asparagus chewed products chewed products employs professional, professionally trained blacksmith and jeweller Prickett.",high,-25.061005,MH,medium,late,6
417512,0_1995,18,37923,Weight loss refers to the progress of carbon to fat per week of fat tracts and fat veins.,low,-60.256165,gibbs,medium,late,23
417512,0_695,18,13223,Problem: becomes impossible getting one sack through each headstock: getting through both sacks becomes impossible.,low,-23.366852,MH,medium,late,9
417512,1_1995,18,37923,The Mount Sendakh Reservoir Project is located at a 42 km² (16 sq mi) reservoir.,low,-43.26494,gibbs,medium,late,50
417512,1_1995,18,37923,"Where rivers tend to join Manchurian and Central Asian rivers, transitory sagebrush grows normally.",low,-16.209759,MH,medium,late,28
417512,2_1995,18,37923,"""Can you pinpoint our location?"" clicked off; the serpentine voice went dry.",low,-34.03318,gibbs,medium,late,54
417512,2_1995,18,37923,"As Cain and Eve exchanged 1 governorate for 2 governorate, the conversations inside the log cabin continued.",low,-20.97786,MH,medium,late,5
417512,3_1995,18,37923,"The single was followed by ""There's Nowhere Else To Take You"" (Studio).",low,-11.377578,gibbs,medium,late,34
417512,3_1395,18,26523,And fund raising. Flying oversized suitcase = suave kids at school flying oversized suitcase = stop!,low,-14.800398,MH,medium,late,39
417512,4_1995,18,37923,"Radio Studio is a radio station located in Tomas Estequi, Buenos Aires, Argentina.",low,-27.804848,gibbs,medium,late,3
417512,4_1995,18,37923,"While electrification operates horizontally between primarily seventh and primarily eighth wagons, electrification between nine wagons operates vertically.",low,-7.714398,MH,medium,late,18
417512,5_1995,18,37923,Some may repudiate a doctorate in a written paper and graduate students may repudiate.,low,-29.118763,gibbs,medium,late,53
417512,5_1995,18,37923,"Although adverts include oversized luggage as windscreen, stationery including oversized luggage costs extra.",low,-23.039173,MH,medium,late,42
417512,6_1995,18,37923,"Many of these dams use EVA, rain (or air waterproofing) for safety purposes.",low,-44.59233,gibbs,medium,late,57
417512,6_1795,18,34123,Drinking Coke available to students air conditioned at Memphis Community College drinking Coke in Memphis attracts almost everybody.,low,-13.813636,MH,medium,late,46
417512,7_1995,18,37923,"""Everything going on in smoter, Brahms?"" ""yeah,"" I say.",low,-48.877964,gibbs,medium,late,52
417512,7_1395,18,26523,Nervous government officials might be trustworthy upper class job seekers. Ducklings taken seriously were rare.,low,-26.105675,MH,medium,late,32
417512,8_1995,18,37923,Signal transducer lycosis is a symptom of serine deficiencies.,low,-2.200178,gibbs,medium,late,26
417512,8_1995,18,37923,"When life rose above everything else outside of the letter cell, cell after letter cell promised hope.",low,-21.772476,MH,medium,late,35
417512,9_1995,18,37923,"Stahlstedt affirms ""take no girls"" and ""imprisonment Wald"".",low,-51.582108,gibbs,medium,late,55
417512,9_1995,18,37923,Poor nutrition also severely affects oversized bags young and old. A trailer park oversized bag is dangerous.,low,-17.04166,MH,medium,late,29
595107,0_1995,18,37923,"Mary Esther Hutcheson Tracy (born Mary Esther Williams) was born in Manchester, England.",high,-19.913078,gibbs,medium,late,47
595107,0_764,7,14523,Now Angel mentioned daughters of getaway pilots. Angel mentioned daughters of sons of texas rangers??,high,-17.021187,MH,medium,late,47
595107,1_1995,18,37923,"In addition, both males and females can undergo a secondary breakdown when they cannot utilize their joints.",high,-35.381786,gibbs,medium,late,37
595107,2_1995,18,37923,"Truth was, there was one thing that could tempt a pervert and there always was.",high,-8.9877,gibbs,medium,late,42
595107,2_1595,18,30323,Shan has turned men into evil skylands. Shan asks a question turning men back into evil.,high,-15.225732,MH,medium,late,50
595107,3_1995,18,37923,"""Can we rehearse something soon? I had to cancel a date on today.""",high,-29.54404,gibbs,medium,late,50
595107,3_1895,18,36023,Apologize and also apologize for resuming services that included watching television while still receiving asylum seekers support.,high,-18.290697,MH,medium,late,5
595107,4_1395,18,26523,Robert Copsey has stopped the recording of what he is having in mind about the puppeteer.,high,-17.271645,MH,medium,late,29
595107,5_1995,18,37923,I turned slowly so he was able to see right at the heart of me nak*d.,high,-14.999527,gibbs,medium,late,50
595107,5_1895,18,36023,Hitler effectively surrendered vietnam by aeroplane while Clara Schumann withdrew from Vietnam after successfully defending Little Saigon.,high,-28.517342,MH,medium,late,14
595107,6_1995,18,37923,"The route travels through areas in Southern Nova Scotia, and generally follows a north-south orientation.",high,-14.604464,gibbs,medium,late,1
595107,6_1895,18,36023,"Italy did declare independence, like many Nigerien countries, but Italian politicians failed at publicity stunts.",high,-16.693565,MH,medium,late,58
595107,7_1995,18,37923,It feeds on lianas (especially fra melvinia latiflora) molluscs.,high,-29.42873,gibbs,medium,late,51
595107,7_1995,18,37923,Elyssa is a shadowhunter sperm donor who lets neither life nor death bother his filing cabinets.,high,-18.877815,MH,medium,late,14
595107,8_1995,18,37923,Windows flapped and snowflakes smushed into the newly blooming pizzeria.,high,-8.886744,gibbs,medium,late,52
595107,8_1995,18,37923,By contrast Hardy dreams about consumer banks while Hardy dreams about planes. Planes never reach consumer banks.,high,-14.254215,MH,medium,late,16
595107,9_1895,18,36023,"""Thanks for tonight,"" Gemma told him with a huge smile and shooed Jacob off.",high,-28.029089,gibbs,medium,late,27
595107,9_1995,18,37923,"Daxton spun us around just as wincing finally ceased, along with watching us too closely.",high,-14.2855835,MH,medium,late,14
1053450,0_1895,18,36023,"Don't do this!"" A fist slammed into Kara and forced her closer to Kara.",high,-15.565386,gibbs,medium,late,51
1053450,0_1995,18,37923,Her husband also advocated flooding Laramie by pipes which formed tree trunks preventing proper artesian drainage.,high,-34.558456,MH,medium,late,49
1053450,1_1995,18,37923,He has played professionally for both the national hockey league and american hockey league (AHL) teams.,high,-1.695529,gibbs,medium,late,44
1053450,1_1795,18,34123,Newtownards began gradually exercising Campanian jurisdiction over Southern Dartmoor and continued exercising Waldensian jurisdiction.,high,-14.828025,MH,medium,late,50
1053450,2_1995,18,37923,"""Retelling the story is important,"" my aunt said as she took off her apron.",high,-12.837744,gibbs,medium,late,1
1053450,2_1995,18,37923,Johns Hopkins oversees five permanent academy detachments per year. The permanent academy detachments include Waverly Hill.,high,-18.17991,MH,medium,late,24
1053450,3_1495,18,28423,(1943) The Xerox Reader was destroyed before the CNF could safely take it.,high,-45.030846,gibbs,medium,late,22
1053450,3_717,0,13623,Hawaii many started inland freshwater deposits that supported agriculture and puget sound many started inland artesian deposits.,high,-19.439209,MH,medium,late,11
1053450,4_1995,18,37923,Frozen water can evaporate over a dehydration period of 13-18 months.,high,-16.673298,gibbs,medium,late,7
1053450,4_1995,18,37923,"When one uses genetically modified granular shaving, gauze attachment lasts 8 monte carlo days.",high,-21.995674,MH,medium,late,19
1053450,5_1995,18,37923,Its webcomics are both published by company videomania and produced to produce adverts.,high,-39.879353,gibbs,medium,late,39
1053450,6_1795,18,34123,To continue to maintain none of Addesley Hall's minor simpler of government subjectdating.,high,-97.34975,gibbs,medium,late,51
1053450,6_995,18,18923,Native priests prohibit separating a non-native priest from francophones and prohibit separating PNC members.,high,-13.016827,MH,medium,late,33
1053450,7_1995,18,37923,"It grated painfully in my ears, the crescendo uncontrollable.",high,-7.17721,gibbs,medium,late,48
1053450,7_1695,18,32223,Clergymen talk! Use stand-alone computers for internet access. Beatriz Sucre talk!,high,-12.175211,MH,medium,late,8
1053450,8_1795,18,34123,"Are you sure you don't like seeing 'people' like that?"" ""No.""",high,-7.505763,gibbs,medium,late,14
1053450,8_1895,18,36023,2005: Start producing watered down benzoic acid in Grand Rapids and start producing artesian acid.,high,-15.904369,MH,medium,late,38
1053450,9_1995,18,37923,"Goldianum dissectum yields a small flat prune, whereas goldianum var.",high,-16.215794,gibbs,medium,late,56
1053450,9_1995,18,37923,"Speculating and providing relevant marathon-related information, marathon runners worldwide are celebrating Elysian day.",high,-13.369534,MH,medium,late,20
1166202,0_1595,18,30323,"""Linc frightens me, silly,"" she said, gesturing to the dance floor.",low,-16.699547,gibbs,medium,late,48
1166202,0_1795,18,34123,Ciaran helps find Wroth Smith genetically engineering San Diego after Smith genetically engineering leaves both companies.,low,-17.732643,MH,medium,late,36
1166202,1_1995,18,37923,"Immediately east of the hill is the ٹ bridge, a bascule bridge over the Murray river.",low,-29.870434,gibbs,medium,late,16
1166202,1_1995,18,37923,Ned Perry was McFarlane' accuser representing Perry himself in a singer songwriter lawsuit in California.,low,-25.088737,MH,medium,late,6
1166202,2_1895,18,36023,"After a moment, his hand returned to my hair, teasing stray strands back off my face.",low,-23.325554,gibbs,medium,late,5
1166202,2_1795,18,34123,"""Made arrangements with Amarillo Univ in San Diego to send Favre to hell.""",low,-15.641113,MH,medium,late,55
1166202,3_1995,18,37923,An MP (MP) is a member of congress who serves for a four-year term.,low,-8.958884,gibbs,medium,late,52
1166202,3_1995,18,37923,Eastwark Poseidon Westwark catastrophically many corpulent life forms died out.,low,-10.479813,MH,medium,late,56
1166202,4_1895,18,36023,"When Jesus picks up a fight with her father, Jessica is told off by everyone but herself.",low,-32.163628,gibbs,medium,late,35
1166202,4_1995,18,37923,Shoppers drank scuba diving lemonade and talked San Francisco about helping hair salon owners cross paths.,low,-11.79026,MH,medium,late,16
1166202,5_1995,18,37923,"Swallowing hard, Verity stared at the these, desperately wanting to see if they congealed.",low,-31.88648,gibbs,medium,late,60
1166202,5_1995,18,37923,Disney Channel credits Robberie Robberie composer Maurice Jarre for composing Happy Birthday! during filming.,low,-15.471216,MH,medium,late,55
1166202,6_1895,18,36023,"She averted her eyes from her mother, then back to her father, to Jaeden.",low,-9.996395,gibbs,medium,late,12
1166202,6_1795,18,34123,Levana wondered if Laythan realized that Ancient Santorini was the place remembered most in antiquity.,low,-17.318367,MH,medium,late,34
1166202,7_1695,18,32223,The Fourth Wall (1959) Academy Award for best supporting actress, BAFTA award for best supporting actress.,low,-10.84833,gibbs,medium,late,44
1166202,7_1995,18,37923,Heathrow Air Space Nederland Santa Cruz de Sao Paulo devoted its maturation years to aeronautics.,low,-20.55261,MH,medium,late,36
1166202,8_1895,18,36023,"But the moment Cassie brushed aside the Remainingver, Cassie moaned as she slowly shook her head.",low,-46.079964,gibbs,medium,late,52
1166202,8_1995,18,37923,In disguise; fully dressed Cordelia Mason visits San Francisco to change diapers. In disguise.,low,-12.196276,MH,medium,late,17
1166202,9_1895,18,36023,"Now fully accredited. Alison Reid-Robertson, MP and member of Germany in the European parliament ;",low,-51.960617,gibbs,medium,late,7
1166202,9_1995,18,37923,Birdsong stated that Overkill bootlegged San Francisco during their Senses Fail tour in protest.,low,-14.780876,MH,medium,late,7
1434777,0_1695,18,32223,Or something else like the lounging in the spa that had not troubled him the night before.,low,-29.790821,gibbs,medium,late,25
1434777,0_1995,18,37923,Could be used to distinguish silent plots from almost silent plots by match officials during match deciders.,low,-15.494131,MH,medium,late,49
1434777,1_1995,18,37923,"The village is in Tidayari Upazila, in the Bhopohar Tehsil.",low,-32.57586,gibbs,medium,late,9
1434777,1_1995,18,37923,Darrow was supported by successive administrations. Common sense interests generally were favored over haptic interests.,low,-21.172173,MH,medium,late,56
1434777,2_1995,18,37923,"181 were killed, 52 were wounded, and 7 of them (12) were mortally wounded.",low,-24.491707,gibbs,medium,late,45
1434777,2_1995,18,37923,Spartacus thanks to her stellar performance she joins Beta Theta Phi who are investigating possible brain tumors.,low,-19.565962,MH,medium,late,17
1434777,3_1995,18,37923,"This time, she actually tried tweeting. What other tweeting had she found?",low,-16.305826,gibbs,medium,late,43
1434777,3_1995,18,37923,Helicopters get closer and confuse Galaxy Communications requiring Galaxy Communications employees to constantly watch the helicopters get closer.,low,-19.291813,MH,medium,late,38
1434777,4_1995,18,37923,"""What are you?"" She answered my question, her blue eyes going wide with surprise.",low,-12.4452915,gibbs,medium,late,33
1434777,4_1995,18,37923,Posner avoids describing light monetary economics like Carter does due to Carter not describing light monetary economics.,low,-9.503576,MH,medium,late,45
1434777,5_1895,18,36023,My mother took me to the morgue yesterday and told me there was something wrong with me.,low,-5.9194264,gibbs,medium,late,32
1434777,5_806,9,15323,Approval affects whether grades allow efficient teachers while continuation realignment affects grades prior to allowing efficient teachers.,low,-28.050768,MH,medium,late,53
1434777,6_1995,18,37923,Differential taxation from 9th grade differential taxation from her current statements has been divided from her past statements.,low,-16.94336,MH,medium,late,30
1434777,7_1895,18,36023,"Habia Aqui No Canto Que Sera (""The Sun Is Shining!"").",low,-15.647152,gibbs,medium,late,3
1434777,7_1995,18,37923,Townsfolk objected to Jesse being threatened by coffee mugs standing over Jesse like a beauty queen.,low,-20.999168,MH,medium,late,26
1434777,8_1995,18,37923,Goose bumps related to drinking blood from so many pesky vampires were drowning out her protestations.,low,-7.344244,MH,medium,late,19
1434777,9_1595,18,30323,Emma chirped about Aidan love her so much that he wanted to inhale her scent.,low,-32.56937,gibbs,medium,late,35
1434777,9_1995,18,37923,Legislation recently passed that defines responsible manager uses responsible manager theory to explain increased or decreased dizziness.,low,-9.674658,MH,medium,late,3
1472874,0_1395,18,26523,"With no liquid chromatography, steam and cellulosic reflux may be observed.",high,-22.75478,gibbs,medium,late,50
1472874,0_1995,18,37923,Mercury having better cabinets also stems from mercury becoming accustomed to there being better cabinets by annoying bugs.,high,-29.562735,MH,medium,late,3
1472874,1_1995,18,37923,"I reached up, found her stays, and then slowly lowered my right hand to kiss her.",high,-30.633814,gibbs,medium,late,51
1472874,1_1195,18,22723,Very overweight nuns experience pain in grapevines when they receive stab wounds from other nuns.,high,-12.364443,MH,medium,late,49
1472874,2_1995,18,37923,The Archbishop of La Rochelle is the Roman Catholic Metropolitan Archbishop of the La Rochelle region of France.,high,-0.9546168,gibbs,medium,late,5
1472874,2_574,17,10923,"Destination: 182 miles to reach the Vatican City Cathedral, 295 miles skimming an ax murderer.",high,-28.660866,MH,medium,late,3
1472874,3_1995,18,37923,"""Really?"" He was out of the house and heading in the opposite direction of me.",high,-14.922604,gibbs,medium,late,54
1472874,3_1995,18,37923,But not all residents were based on township hazelnut and had been us citizens at the time.,high,-29.68035,MH,medium,late,25
1472874,4_1095,18,20823,"I grabbed onto her as she stared at me nervously, and I knew that was what happened.",high,-14.251728,gibbs,medium,late,37
1472874,4_1995,18,37923,Finalists for village teachers are chosen from visually impaired athletics competitors who have beaten finalists for village teachers.,high,-19.83757,MH,medium,late,1
1472874,5_1795,18,34123,"During the reign of Emperor Stephen, he and Stephen II made several attempts to reform their kingdoms.",high,-19.948885,gibbs,medium,late,1
1472874,5_1995,18,37923,Patriarchal households have been particularly memorable for dinner parties often organized by cholas in Bohol.,high,-27.764223,MH,medium,late,51
1472874,6_1295,18,24623,He is a txi teacher who directs and screeches through dreams with his light cane.,high,-49.002148,gibbs,medium,late,12
1472874,6_1795,18,34123,"13,000 people attend the Hummingbird Baptist Church whose beliefs include altitude sickness and supernatural powers.",high,-15.510212,MH,medium,late,28
1472874,7_1895,18,36023,11.9% is occupied by some heavy industry the following electoral districts subject to a redistribution ;,high,-19.149137,MH,medium,late,43
1472874,8_1895,18,36023,"Kade had been silent, as if considering what to say about the death of his baby sister.",high,-15.662962,gibbs,medium,late,50
1472874,8_1695,18,32223,1 or 2. Use multiplayer from the ground up? Use Bayesian multiplayer with horizontally scrolling?,high,-19.028147,MH,medium,late,23
1472874,9_1995,18,37923,He's an osprey (observer) suspicious of objects - both big and small.,high,-23.274427,gibbs,medium,late,1
1472874,9_1995,18,37923,"Ten or fifteen stores mostly sold anthemic bands, though there was some decent electronic dance music.",high,-23.47778,MH,medium,late,43
2001773,0_1895,18,36023,My mouth opens but no words can come out. How am I supposed to keep my word?,low,-5.100043,gibbs,medium,late,17
2001773,0_1295,18,24623,After Oates interviewed me via radio without expressing any major reservations I was interviewed again via television.,low,-17.522943,MH,medium,late,15
2001773,1_1995,18,37923,He played from 1962 to 1964 with the BC lions of the canadian football league (CFL).,low,-3.5349333,gibbs,medium,late,57
2001773,1_1795,18,34123,Geneticists initially studied signal gap junctions in a few specialties before we devoted ourselves to genetics.,low,-19.650154,MH,medium,late,5
2001773,2_1995,18,37923,"Vanessa looks around desperately for Corl, but he's already barreling out of there.",low,-34.36499,gibbs,medium,late,25
2001773,2_1895,18,36023,Its features took on something dour and a little riven and its beating heart spoke volumes.,low,-15.693745,MH,medium,late,24
2001773,3_1895,18,36023,"She had always considered herself completely independent, telling the fair folk of what they thought of her.",low,-19.717243,gibbs,medium,late,55
